Batch No:0
Requestid				T									D
[17815]				47.6138776052									23.8699013143
[17817]				49.2717328155									25.6009588896
[17814]				57.8060633071									32.9218522179
[17819]				57.0283747364									32.3415021024
[17823]				24.9045007926									0
[17824]				23.893828036									0
[17822]				35.5801052957									10.9320389026
[17826]				31.0530060728									6.76297395314
[17820]				57.7586152045									33.0420585389
[17827]				24.887311242									0
[17828]				28.8327444418									5.1509668623
[17810]				119.076159734									95.5065453829
[17816]				106.285958657									82.4434952673
[17831]				35.393028973									11.4661054535
[17830]				41.1155096664									16.9315677221
[17829]				47.1234791246									23.2950667574
[17833]				45.9548731193									21.1420065367
[17821]				99.3666065161									74.9372931903
[17825]				86.2482497426									61.4135683839
[17832]				61.9289432926									39.0709471002
[17834]				41.2991030246									16.6629180244
[17836]				21.9691389911									0
[17838]				24.3966740596									0
[17837]				31.9248395118									7.08888599841
[17835]				41.7929171544									18.1231671001
[17839]				20.580666443									0
[17840]				24.4077873981									0
[17841]				22.5443571664									0
[17842]				19.1522574875									0
[17843]				22.4610411039									0
[17844]				23.8346928591									0
[17845]				23.1325831869									0
[17846]				12.9145077351									0
[17847]				15.5190649989									0
[17848]				5.24761190864									0
[17849]				5.0									0
[17850]				8.43232160794									0
[17851]				7.89526830048									0
[17852]				5.0									0
[17853]				8.30204260042									0
[17854]				8.20874695104									0
[17855]				11.5806771744									0
[17856]				14.9038445348									0
[17857]				17.7087770609									0
[17858]				12.292955346									0
[17859]				5.33772699017									0
[17860]				5.0									0
[17861]				7.40316667866									0
[17862]				8.93042154393									0
[17863]				10.2349336839									0
[17864]				13.7353482668									0
[17865]				17.0069434936									0
[17866]				12.4090581535									0
[17867]				7.08089520641									0
[17868]				5.0									0
[17869]				5.72918648637									0
[17870]				5.0									0
[17871]				5.0									0
[17872]				5.0									0
[17873]				8.05609629276									0
[17874]				9.80254753372									0
[17875]				13.2003082744									0
[17876]				13.6128422378									0
[17877]				12.0662927313									0
[17878]				16.6142559291									0
[17879]				17.4537372252									0
[17880]				16.2011457328									0
[17881]				20.4080457872									0
[17882]				23.3205659545									0
[17883]				23.5157846425									0
[17884]				21.1589905875									0
[17886]				24.7654652628									0
[17887]				25.6970022489									2.93060321851
[17885]				35.0091926572									10.4000338464
[17888]				30.1902517318									7.30684979465
[17889]				23.6654695937									0
[17890]				18.3143806852									0
[17891]				13.5762403563									0
[17892]				18.210838068									0
[17893]				18.921045091									0
[17894]				23.6778611103									0
[17895]				26.4552228748									1.71478008562
[17896]				23.7519651097									0
[17897]				26.9052603558									4.57727046407
[17898]				31.0843187782									8.66797401958
[17899]				26.6181321722									3.08835046188
[17900]				24.0192897659									0
[17902]				21.0171417106									0
[17901]				31.7945556362									13.981357576
[17903]				17.8107547911									0
[17904]				18.5007694551									0
[17905]				17.3071122425									0
[17906]				20.8264109334									0
[17907]				19.8490147214									0
[17908]				24.614671576									0
[17909]				28.3802393108									4.62149618474
[17911]				23.1338996645									0
[17910]				33.3133845151									11.017873095
[17912]				23.0351544339									0
[17913]				26.0113698065									3.6093128644
[17914]				23.4190410414									0
[17918]				23.2199839862									0
[17916]				32.8628597039									8.36520443582
[17915]				38.1504125609									14.679383575
[17919]				35.2648232675									15.9755020024
[17917]				45.7361585782									23.316513762
[17920]				20.0846134559									0
[17921]				17.255922622									0
[17922]				15.1933871065									0
[17923]				14.1377414233									0
[17924]				13.4423479742									0
[17925]				13.708043288									0
[17926]				18.1787568223									0
[17927]				22.4236861748									0
[17929]				25.9257779928									2.9531352865
[17928]				30.9963314254									6.41782065196
[17932]				31.6542362322									7.66150016936
[17934]				26.5344218793									4.6486826639
[17936]				23.769802569									0
[17935]				30.8386996748									7.43309769244
[17937]				30.880840906									6.3920622876
[17938]				31.4524990802									6.57756054166
[17930]				65.1143395567									40.7021781651
[17941]				32.4191938885									8.37656945089
[17933]				70.277206233									45.9357279357
[17939]				45.1512821899									20.7196869491
[17931]				82.3764578423									57.3768675548
[17944]				32.8796529497									7.9217562649
[17942]				56.0580867679									32.2232537936
[17947]				24.3575955605									0
[17950]				24.806391141									0
[17951]				25.9278025579									1.1238166713
[17946]				49.2895516773									24.3967072139
[17952]				24.0309924106									0
[17945]				62.1730478945									38.0596914777
[17955]				24.4987697077									0
[17954]				33.7225014412									8.72900646852
[17957]				24.0762617991									0
[17958]				24.3806673517									0
[17956]				38.0943420241									14.5164460869
Batch No:47
Requestid				T									D
[17949]				76.0093877472									51.3703734767
[17940]				122.647333566									98.1669297595
[17953]				65.0391413149									40.2671436419
[17962]				42.6318338851									17.9896464291
[17961]				50.8550273492									26.008464958
[17960]				57.1245799013									32.1337772927
[17968]				25.7637590232									1.62033356031
[17965]				56.5160926097									32.3039144923
[17959]				73.6264558203									48.7422896602
[17943]				151.95505476									127.221277262
[17967]				49.6511983066									26.552567112
[17971]				24.633364591									0
[17966]				77.9944062661									56.9030575948
[17972]				33.7088053427									9.0352196591
[17970]				40.9024008756									17.2302635789
[17974]				30.6829448148									5.69469255906
[17964]				101.51860792									76.75804196
[17963]				108.951634642									86.4661775157
[17973]				55.6541359145									31.0963358622
[17948]				171.884473282									146.934349424
[17976]				33.3790248059									8.91054418631
[17977]				25.9649878219									3.19101113392
[17969]				81.3320914064									56.9270300164
[17975]				56.4752041759									34.4674046363
[17979]				16.5764314499									0
[17980]				18.3884534519									0
[17981]				20.7968251803									0
[17978]				41.106928055									16.467164618
[17982]				19.3967036539									0
[17983]				19.5661529014									0
[17984]				5.0									0
[17985]				5.0									0
[17986]				5.33374308175									0
[17987]				8.06295271603									0
[17988]				7.98041131296									0
[17989]				5.82351159793									0
[17990]				5.0									0
[17991]				9.90011966138									0
[17992]				5.0									0
[17993]				5.0									0
[17994]				5.0									0
[17995]				5.0									0
[17996]				5.0									0
[17997]				9.75097384787									0
[17998]				5.0									0
[17999]				7.32938036234									0
[18000]				5.0									0
[18001]				5.0									0
[18002]				5.0									0
[18003]				5.0									0
[18004]				5.15732741424									0
[18005]				5.0									0
[18006]				5.0									0
[18007]				5.0									0
[18008]				5.36245245257									0
[18009]				6.74991767903									0
[18010]				10.0995945207									0
[18011]				10.261327621									0
[18012]				12.2856446879									0
[18013]				12.3155732579									0
[18014]				12.0008177051									0
[18015]				16.9477659003									0
[18016]				16.6797746829									0
[18017]				15.0426721245									0
[18018]				19.4360549939									0
[18019]				23.8066580218									0
[18020]				20.3873399026									0
[18021]				21.5028224273									0
[18022]				23.336934979									0
[18023]				23.7707946653									0
[18025]				24.8803531004									0
[18026]				20.6783753469									0
[18024]				35.1622071664									15.4543729633
[18027]				5.0									0
[18028]				5.0									0
[18029]				9.47106625687									0
[18030]				14.0892041089									0
[18031]				17.2469942589									0
[18032]				5.0									0
[18033]				5.75824139827									0
[18034]				5.70083993782									0
[18035]				9.2346320877									0
[18036]				10.9373611071									0
[18037]				10.5571874246									0
[18038]				15.2092608978									0
[18039]				19.7894761125									0
[18040]				16.7744480408									0
[18041]				15.6816898692									0
[18042]				15.9649667733									0
[18043]				13.3794355363									0
[18044]				17.2949532229									0
[18045]				15.1285266517									0
[18046]				19.3851227392									0
[18047]				21.2437131858									0
[18048]				18.8450209812									0
[18049]				20.8201417702									0
[18050]				24.5514150406									0
[18051]				20.8859605852									0
[18052]				14.918162791									0
[18053]				14.7379662597									0
[18054]				17.9302450226									0
[18055]				20.5788165881									0
[18056]				20.1790105503									0
[18057]				24.4205529075									0
[18059]				26.6002492287									3.55186826721
[18060]				25.4203889749									0.943974206763
[18061]				21.6087654451									0
[18058]				42.0761982067									23.243884567
[18062]				23.200012744									0
[18064]				15.8872074244									0
[18065]				20.0302672669									0
[18066]				23.9781280866									0
[18067]				28.8614191548									5.75934220618
[18063]				46.6875101051									21.8594101168
[18068]				37.6460039094									13.0578872521
[18070]				27.5690517418									3.01995739825
[18069]				39.6262899405									15.0727309824
[18071]				33.176878288									8.88058849471
[18078]				24.0934634147									0
[18073]				34.1790863127									9.77897112076
[18074]				37.515354547									14.6384149451
[18077]				40.4850495585									15.8884032749
[18075]				46.6059620684									21.671722756
[18076]				51.4091854039									27.1819883919
[18079]				52.8780588193									28.7203305308
[18080]				43.457397258									19.8544818012
[18072]				73.8356229644									49.0684057256
[18081]				52.6206715343									28.2675891503
[18087]				26.2488482972									4.1387788698
[18086]				40.7636897174									16.6317052241
[18085]				45.8837588522									22.9019001843
[18084]				53.5161593289									29.5469448231
[18083]				62.8740766417									38.4804273099
[18082]				82.0779775421									57.2384551653
[18088]				29.2413558267									7.67424197707
